Time(s),Position(V)
3576.082000,2.016877
3579.082000,2.000512
3582.082000,2.011118
3585.082000,2.026817
3588.080000,2.015598
3591.080000,2.005607
3594.081000,2.016438
3597.081000,2.032817
3600.081000,2.024468
3603.080000,2.008092
3606.080000,2.018383
3609.080000,2.028051
3612.078000,2.004472
3615.079000,2.003184
3618.079000,2.004282
3621.079000,2.003133
3624.079000,2.023043
3627.077000,1.999652
3630.077000,2.007868
3633.077000,2.022496
3636.078000,1.997880
3639.078000,2.005264
3642.076000,1.995480
3645.076000,1.995953
3648.076000,1.991802
3651.076000,1.992197
3654.076000,1.988488
3657.076000,1.987019
3660.075000,2.001079
3663.075000,2.000393
3666.075000,1.980332
3669.075000,1.987179
3672.075000,1.990966
3675.073000,1.974499
3678.073000,1.979119
3681.074000,1.971439
3684.074000,1.969865
3687.074000,1.961931
3690.073000,1.962689
3693.073000,1.961255
3696.073000,1.969849
3699.071000,1.960935
3702.072000,1.952882
3705.072000,1.975216
3708.072000,1.966007
3711.072000,1.941949
3714.070000,1.940950
3717.070000,1.946137
3720.070000,1.936010
3723.070000,1.934192
3726.071000,1.930850
3729.071000,1.926444
3732.069000,1.923306
3735.069000,1.916382
3738.069000,1.912034
3741.069000,1.916589
3744.069000,1.906047
3747.069000,1.925309
3750.069000,1.923755
3753.067000,1.893806
3756.067000,1.894625
3759.067000,1.890036
3762.067000,1.894126
3765.067000,1.885287
3768.068000,1.883536
3771.066000,1.877903
3774.066000,1.870788
3777.066000,1.870170
3780.066000,1.880477
3783.066000,1.874755
3786.064000,1.859750
3789.064000,1.867583
3792.066000,1.854396
3795.064000,1.852686
3798.064000,1.849202
3801.064000,1.849134
3804.064000,1.841125
3807.064000,1.840839
3810.062000,1.843718
3813.063000,1.848270
3816.063000,1.833833
3819.063000,1.833822
3822.063000,1.829056
3825.063000,1.827663
3828.061000,1.825538
3831.061000,1.820153
3834.062000,1.830420
3837.062000,1.849259
3840.062000,1.834176
3843.060000,1.816642
3846.060000,1.815431
3849.060000,1.815146
3852.060000,1.814768
3855.060000,1.831640
3858.059000,1.805784
3861.059000,1.803520
3864.059000,1.806770
3867.059000,1.808439
3870.059000,1.799743
3873.057000,1.799563
